noticeIdentifier,noticeVersion,lotIdentifier,placePerformanceCity,placePerformancePostCode,placePerformanceCountrySubdivision,placePerformanceCountryCode
f67484c6-0ea9-45ec-98f4-f1afe4c46ecf,01,,Berlin,10969,DE300,DEU
f67484c6-0ea9-45ec-98f4-f1afe4c46ecf,01,LOT-0001,Berlin,10969,DE300,DEU
f67484c6-0ea9-45ec-98f4-f1afe4c46ecf,01,LOT-0002,Berlin,10969,DE300,DEU
dc8a5290-a8f6-4e7a-93be-cc3b6edf7b7f,01,,Hamburg,20359,DE600,DEU
dc8a5290-a8f6-4e7a-93be-cc3b6edf7b7f,01,LOT-0000,Hamburg,20359,DE600,DEU
8712ead9-715a-4650-ab3e-b34384a3359a,01,,Breite Gasse 28,60313 Frankfurt am Main,DE712,DEU
8712ead9-715a-4650-ab3e-b34384a3359a,01,LOT-0000,Breite Gasse 28,60313 Frankfurt am Main,DE712,DEU
04f76f7a-e349-489a-a764-54850c2dea86,01,,Immenstadt,87509,DE27E,DEU
04f76f7a-e349-489a-a764-54850c2dea86,01,LOT-0001,Immenstadt,87509,DE27E,DEU
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0001,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0002,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0003,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0004,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0005,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0006,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0007,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0008,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0009,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0010,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0011,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0012,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0013,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0014,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0015,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0016,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0017,,,,
d3248030-a348-43c2-a9dd-1f1b9f890f0d,01,LOT-0018,,,,
58ff65ad-ad0d-43da-9705-373a3e18d3db,01,,Haßfurt,97437,DE267,DEU
58ff65ad-ad0d-43da-9705-373a3e18d3db,01,LOT-0000,Haßfurt,97437,DE267,DEU
cd3f20d9-6470-470f-9daa-4132a2932046,01,,Gunzenhausen,91710,DE25C,DEU
cd3f20d9-6470-470f-9daa-4132a2932046,01,PAR-0001,Gunzenhausen,91710,DE25C,DEU
43f1eed3-92c4-4888-a2ae-b1de0485dec9,01,,Schönebeck (Elbe),39218,DEE0C,DEU
43f1eed3-92c4-4888-a2ae-b1de0485dec9,01,LOT-0001,Schönebeck (Elbe),39218,DEE0C,DEU
43f1eed3-92c4-4888-a2ae-b1de0485dec9,01,LOT-0002,Schönebeck (Elbe),39218,DEE0C,DEU
cba98c7f-e41f-4ab9-81b8-7a3319fc583a,01,,,,DEA12,DEU
cba98c7f-e41f-4ab9-81b8-7a3319fc583a,01,LOT-0000,,,,DEU
c76203cb-e304-450e-ab70-f351183aeb21,01,,Dietzenbach,63128,DE71C,DEU
c76203cb-e304-450e-ab70-f351183aeb21,01,LOT-0000,Dietzenbach,63128,DE71C,DEU
c0a87660-19a6-44c1-bbc8-c7fec1c7615d,01,,,,DE94A,DEU
c0a87660-19a6-44c1-bbc8-c7fec1c7615d,01,LOT-0001,Friesland (De),,DE94A,DEU
c0a87660-19a6-44c1-bbc8-c7fec1c7615d,01,LOT-0002,Friesland (De),,DE94A,DEU
c0a87660-19a6-44c1-bbc8-c7fec1c7615d,01,LOT-0003,Friesland (De),,DE94A,DEU
43e6cc1d-3b21-45dd-9238-1a0c606cbdac,01,,Duisburg,47259,DEA12,DEU
43e6cc1d-3b21-45dd-9238-1a0c606cbdac,01,LOT-0001,Duisburg,47259,DEA12,DEU
6f3b35b2-71c9-4abb-a5de-426cf16e85d8,01,,,,,DEU
6f3b35b2-71c9-4abb-a5de-426cf16e85d8,01,LOT-0000,,,,DEU
81db0040-7ed0-434a-947e-7113d2568512,01,,,,DE943,DEU
81db0040-7ed0-434a-947e-7113d2568512,01,LOT-0001,,,DE943,DEU
7ee8c71e-6e5c-48b4-bbd0-68c027e3724d,01,,Bad Dürkheim,67269,DEB3C,DEU
7ee8c71e-6e5c-48b4-bbd0-68c027e3724d,01,LOT-0001,Bad Dürkheim,67269,DEB3C,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE271,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0001,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE271,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0002,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE21N,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0003,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE271,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0004,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE24B,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0005,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE244,DEU
252e2ba7-7660-4d37-a9f0-0247365d28f8,01,LOT-0006,Dienststellen Des Bayerischen Landesamts Für Umwelt,bayernweit,DE271,DEU
470072e8-59d4-460e-83d7-7ef747d9690f,01,,Rehden,49453,DE922,DEU
470072e8-59d4-460e-83d7-7ef747d9690f,01,LOT-0001,Rehden,49453,DE922,DEU
c3a9b49a-2f04-4f8c-8eb2-c8341bbafabe,01,,Manching,85077,DE21J,DEU
c3a9b49a-2f04-4f8c-8eb2-c8341bbafabe,01,LOT-0000,Manching,85077,DE21J,DEU
2339bde4-829b-43aa-b216-c75c2496c85f,01,,Rheine,,DEA37,DEU
2339bde4-829b-43aa-b216-c75c2496c85f,01,LOT-0001,Rheine,,DEA37,DEU
f543cff6-5e02-459b-9d43-6a78f2f61da8,01,,Bad Neuenahr-Ahrweiler,,DEB12,DEU
f543cff6-5e02-459b-9d43-6a78f2f61da8,01,LOT-0001,Bad Neuenahr-Ahrweiler,,DEB12,DEU
97e862d6-eeca-4870-8e35-1ec6806240b8,01,,Herzberg/Elster,04916,DE407,DEU
97e862d6-eeca-4870-8e35-1ec6806240b8,01,LOT-0001,Herzberg/Elster,04916,DE407,DEU
97e862d6-eeca-4870-8e35-1ec6806240b8,01,LOT-0002,Herzberg/Elster,04916,DE407,DEU
97e862d6-eeca-4870-8e35-1ec6806240b8,01,LOT-0003,Herzberg/Elster,04916,DE407,DEU
97e862d6-eeca-4870-8e35-1ec6806240b8,01,LOT-0004,Herzberg/Elster,04916,DE407,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0001,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0002,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0003,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0004,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0005,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0006,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0007,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0008,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0009,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0010,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0011,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0012,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0013,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0014,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0015,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0016,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0017,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0018,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0019,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0020,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0021,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0022,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0023,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0024,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0025,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0026,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0027,Potsdam Ot Groß Glienicke,14476,DE404,DEU
fae26baa-4795-4ee7-95a1-db6fa841d07a,01,LOT-0028,Potsdam Ot Groß Glienicke,14476,DE404,DEU
ad444921-a025-4950-b270-afc0dd34dd39,01,,Kressbronn A. B.,88079,DE147,DEU
ad444921-a025-4950-b270-afc0dd34dd39,01,LOT-0000,Kressbronn A. B.,88079,DE147,DEU
b86b2a2d-f22f-4843-9c9e-47873e5a5838,01,,Bremen,.,DE501,DEU
b86b2a2d-f22f-4843-9c9e-47873e5a5838,01,LOT-0000,Bremen,.,DE501,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,,European Union,000,DE300,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,,,,,BEL
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0001,Baltic Sea / Germany,,DEZZZ,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0002,Baltic Sea / Germany,,DEZZZ,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0003,Baltic Sea / Germany,,DEZZZ,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0004,Baltic Sea / Germany,,DEZZZ,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0005,Baltic Sea / Germany,,DEZZZ,DEU
5d148dca-836a-4cbe-8ad5-ef933ebbaa3b,01,LOT-0006,Belgian Offshore Area / North Sea,1000,BE100,BEL
fddd9d32-d79e-4c0e-b40e-8d14b7ca2629,01,,Ulm,89073,DE144,DEU
fddd9d32-d79e-4c0e-b40e-8d14b7ca2629,01,LOT-0000,Ulm,89073,DE144,DEU
d4619e7b-8b9e-4a4f-a8e2-fa3fbe3dcb44,01,,Berlin,13409,DE300,DEU
d4619e7b-8b9e-4a4f-a8e2-fa3fbe3dcb44,01,LOT-0000,Berlin,13409,DE300,DEU
7b584af3-cd7a-4fa9-be87-2fa6755c77f4,01,,Rheine,,DEA37,DEU
7b584af3-cd7a-4fa9-be87-2fa6755c77f4,01,LOT-0001,Rheine,,DEA37,DEU
c4e11c05-c40c-401c-b0f0-a479f42067b7,01,,Braunschweig,38106,DE911,DEU
c4e11c05-c40c-401c-b0f0-a479f42067b7,01,LOT-0001,Braunschweig,38106,DE911,DEU
193c6052-b39c-4044-9fec-9669ee69dfd8,01,,Eschwege,37269,DE737,DEU
193c6052-b39c-4044-9fec-9669ee69dfd8,01,LOT-0000,Eschwege,37269,DE737,DEU
2e8cce13-269e-4558-8b56-8c992ec1e00b,01,,,,,
2e8cce13-269e-4558-8b56-8c992ec1e00b,01,LOT-0001,,,,
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,,Region Mitte/ Süd/ Südwest/ West,D,DE212,DEU
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,LOT-0001,Region Mitte,,DE212,DEU
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,LOT-0002,Region Süd,D,DE212,DEU
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,LOT-0003,Region Südwest,D,DE212,DEU
8ec97d74-8d96-4e6a-a0e8-c75d7647570b,01,LOT-0004,Region West,D,DE212,DEU
90f332ed-04ca-467f-9af8-5e6e8e9ac165,01,,Marburg,35039,DE724,DEU
90f332ed-04ca-467f-9af8-5e6e8e9ac165,01,LOT-0000,Marburg,35039,DE724,DEU
3c3b2519-5588-45d3-a0ca-9d0e5dada4ce,01,,Radebeul,01445,DED2E,DEU
3c3b2519-5588-45d3-a0ca-9d0e5dada4ce,01,LOT-0000,Radebeul,01445,DED2E,DEU
fe0bd50e-647d-4bce-916a-4be5863cb38a,01,,Krefeld,47805,DEA14,DEU
fe0bd50e-647d-4bce-916a-4be5863cb38a,01,PAR-0001,Krefeld,47805,DEA14,DEU
8bc44cd7-7b10-4f1d-84b6-c2b84c99bd77,01,,Berlin,10557,DE300,DEU
8bc44cd7-7b10-4f1d-84b6-c2b84c99bd77,01,LOT-0000,Berlin,10557,DE300,DEU
e9684303-556d-4be9-b2f7-525e90f7aa61,01,,Beckum,59269,DEA38,DEU
e9684303-556d-4be9-b2f7-525e90f7aa61,01,LOT-0001,Beckum,59269,DEA38,DEU
39451e83-34bc-4104-841d-204bcaf0bfb1,01,,Bad Neuenahr-Ahrweiler,,DEB12,DEU
39451e83-34bc-4104-841d-204bcaf0bfb1,01,LOT-0001,Bad Neuenahr-Ahrweiler,,DEB12,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0001,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0001,Dresden,01129,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0002,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0002,Dresden,01129,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0003,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0003,Dresden,01129,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0004,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0004,Dresden,01129,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0005,Dresden,01067,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0005,Dresden,01129,DED21,DEU
08738828-2406-4dee-b294-31c6c16f7568,01,LOT-0005,Görlitz,02826,DED2D,DEU
fffa5d0a-0257-4e98-b6e8-6a182061357d,01,,Schwerin,19053,DE804,DEU
fffa5d0a-0257-4e98-b6e8-6a182061357d,01,LOT-0001,Schwerin,19053,DE804,DEU
b6497276-a5eb-4c66-ac56-f86604960788,01,,Bochum,44866,DEA51,DEU
b6497276-a5eb-4c66-ac56-f86604960788,01,LOT-0001,Bochum,44866,DEA51,DEU
ca24ac0c-3c27-491e-a1e7-908958fd804d,01,,Rheine,,DEA37,DEU
ca24ac0c-3c27-491e-a1e7-908958fd804d,01,LOT-0001,Rheine,,DEA37,DEU
9847632d-4a97-4aaa-ad2a-30e63db92be3,01,,,,DEA22,DEU
9847632d-4a97-4aaa-ad2a-30e63db92be3,01,LOT-0000,,,DEA22,DEU
01a0a444-1c07-471e-b755-941f4becd2ee,01,,Riesa,01591,DED2E,DEU
01a0a444-1c07-471e-b755-941f4becd2ee,01,LOT-0001,Riesa,01591,DED2E,DEU
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,,,,,
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,LOT-0001,,,,
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,LOT-0002,,,,
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,LOT-0003,,,,
c5130c2b-46f7-4e0e-9809-68b19283cd29,01,LOT-0004,,,,
7267f9d3-1956-47a5-82d7-7d2d914a3ec0,01,,München,80333,DE212,DEU
7267f9d3-1956-47a5-82d7-7d2d914a3ec0,01,LOT-0001,München,80333,DE212,DEU
f38209f9-e539-4f4b-a401-83eb750ae9df,01,,Böblingen,71034,DE112,DEU
f38209f9-e539-4f4b-a401-83eb750ae9df,01,LOT-0001,Böblingen,71034,DE112,DEU
1594f91b-44f6-456a-a325-ad98833404bc,01,,Dietzenbach,63128,DE71B,DEU
1594f91b-44f6-456a-a325-ad98833404bc,01,LOT-0000,Dietzenbach,63128,DE71B,DEU
0430fc54-6625-452c-aaf0-0a8cbd97d010,01,,München,80687,DE212,DEU
0430fc54-6625-452c-aaf0-0a8cbd97d010,01,LOT-0001,München,80687,DE212,DEU
da4582b1-8a28-481e-83a6-878d3f239556,01,,Mainz,55116,DEB35,DEU
da4582b1-8a28-481e-83a6-878d3f239556,01,LOT-0001,Mainz,55116,DEB35,DEU
12d399d4-743f-4ef9-8d50-661c788e7327,01,,,,DE131,DEU
12d399d4-743f-4ef9-8d50-661c788e7327,01,LOT-0001,,,DE131,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0001,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0002,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0003,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0004,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0005,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0006,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0007,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0008,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0009,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0010,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0011,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0012,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0013,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0014,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0015,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0016,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0017,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0018,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0019,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0020,,,DED21,DEU
7ad430a7-26c5-4230-9ff4-1e948502c5e4,01,LOT-0021,,,DED21,DEU
dc92350b-924f-472a-8ea4-53cee8ca4be7,01,,,,DE21K,DEU
dc92350b-924f-472a-8ea4-53cee8ca4be7,01,LOT-0001,,,DE21K,DEU
0ae13d17-8a39-4471-8be3-4cd0f7b60d7f,01,,Visbek,49429,DE94F,DEU
0ae13d17-8a39-4471-8be3-4cd0f7b60d7f,01,LOT-0000,Visbek,49429,DE94F,DEU
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,,Schönebeck (Elbe),39218,DEE0C,DEU
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,LOT-0001,Schönebeck (Elbe),39218,DEE0C,DEU
47e9847c-09f7-46c9-8624-15b5de8a8f62,01,LOT-0002,Schönebeck (Elbe),39218,DEE0C,DEU
e6363aeb-0f90-4733-b245-4001b55ec7e6,01,,Neustadt - Glewe,19306,DE80O,DEU
e6363aeb-0f90-4733-b245-4001b55ec7e6,01,LOT-0001,Neustadt - Glewe,19306,DE80O,DEU
8ddab506-cf1b-4137-8c4e-d9def6330a29,01,,,,,DEU
8ddab506-cf1b-4137-8c4e-d9def6330a29,01,LOT-0000,,,,DEU
e2adf39c-21d6-4694-b513-9f76df32f968,01,,,,,DEU
e2adf39c-21d6-4694-b513-9f76df32f968,01,LOT-0000,,,,DEU
dbcf653b-8029-4098-a109-9b62fa738deb,01,,Eichstätt,85072,DE219,DEU
dbcf653b-8029-4098-a109-9b62fa738deb,01,LOT-0000,Eichstätt,85072,DE219,DEU
d18415b2-37c4-4bb8-bca6-73e36fa44adf,01,,Hamburg,22453,DE600,DEU
d18415b2-37c4-4bb8-bca6-73e36fa44adf,01,LOT-0001,Hamburg,22453,DE600,DEU
de39d29e-8132-47bb-a227-fe06507d0371,01,,Dortmund,,DEA52,DEU
de39d29e-8132-47bb-a227-fe06507d0371,01,LOT-0001,Dortmund,,DEA52,DEU
763c3a53-9692-49bb-add0-43db1fd0f91d,01,,München,81667,DE212,DEU
763c3a53-9692-49bb-add0-43db1fd0f91d,01,LOT-0001,München,81667,DE212,DEU
810e6512-9092-4f9a-a6ab-93befebd7864,01,,Darmstadt,64291,DE711,DEU
810e6512-9092-4f9a-a6ab-93befebd7864,01,LOT-0001,Darmstadt,64291,DE711,DEU
d29a2896-ac0d-4e81-87ca-6bca68477b0e,01,,Greifswald,,DE80N,DEU
d29a2896-ac0d-4e81-87ca-6bca68477b0e,01,LOT-0001,Greifswald,,DE80N,DEU
69f42806-87d3-4f16-88fb-96f6bdee1dc0,01,,,,,TGO
69f42806-87d3-4f16-88fb-96f6bdee1dc0,01,LOT-0001,,,,TGO
6b0f4674-e061-4675-a513-14d54862e182,01,,Forst (Lausitz),03149,DE40G,DEU
6b0f4674-e061-4675-a513-14d54862e182,01,LOT-0001,Forst (Lausitz),03149,DE40G,DEU
95906661-a883-4219-9c5f-e89d254ce70b,01,,Sangerhausen,06526,DEE0A,DEU
95906661-a883-4219-9c5f-e89d254ce70b,01,LOT-0001,Sangerhausen,06526,DEE0A,DEU
f9402825-f213-40c8-8453-1ad29277d8f7,01,,Heuchelheim,35452,DE721,DEU
f9402825-f213-40c8-8453-1ad29277d8f7,01,LOT-0000,Heuchelheim,35452,DE721,DEU
8af347ed-e0b4-414f-8662-44a1be1556e0,01,,Rheine,,DEA37,DEU
8af347ed-e0b4-414f-8662-44a1be1556e0,01,LOT-0001,Rheine,,DEA37,DEU
06d24af2-412b-48d0-b33c-74005b9380fe,01,,,,DEA11,DEU
06d24af2-412b-48d0-b33c-74005b9380fe,01,LOT-0001,,,DEA11,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,,Weissenhorn,89264,DE279,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0001,Weissenhorn,89264,DE279,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0002,Weissenhorn,89264,DE279,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0003,Weissenhorn,89264,DE279,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0004,Weissenhorn,89264,DE279,DEU
9506b95b-d588-4533-82ec-3e555f728b64,01,LOT-0005,Weissenhorn,89264,DE279,DEU
20133507-4613-4ebd-95da-8a2f57f0d895,01,,Rosenheim,83022,DE213,DEU
20133507-4613-4ebd-95da-8a2f57f0d895,01,LOT-0001,Rosenheim,83022,DE213,DEU
6022c182-3498-4ed0-9f3e-56e8ed37b231,01,,Frankfurt Am Main,60327,DE712,DEU
6022c182-3498-4ed0-9f3e-56e8ed37b231,01,LOT-0000,Frankfurt Am Main,60327,DE712,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,,Fulda,36037,DE732,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,Fulda,36037,DE732,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,Fulda,36039,DE732,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,Hanau,63450,DE719,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,Kassel,34127,DE731,DEU
de65c969-dd52-4814-9c62-5b1b54856a7a,01,LOT-0000,Kassel,34117,DE731,DEU
b8978155-5df0-4743-a47b-17b326208f78,01,,Frankfurt Am Main,60329,DE712,DEU
b8978155-5df0-4743-a47b-17b326208f78,01,LOT-0001,Frankfurt Am Main,60329,DE712,DEU
0cd5762f-6d15-42d5-bb02-89240c990c72,01,,Chemnitz,09126,DED41,DEU
0cd5762f-6d15-42d5-bb02-89240c990c72,01,LOT-0001,Chemnitz,09126,DED41,DEU
0cd5762f-6d15-42d5-bb02-89240c990c72,01,LOT-0002,Chemnitz,09126,DED41,DEU
638de82a-f853-4b99-b7f6-276f72d8f122,01,,Bergheim,50126,DEA27,DEU
638de82a-f853-4b99-b7f6-276f72d8f122,01,LOT-0001,Bergheim,50126,DEA27,DEU
8850e2ed-8211-4877-8ce3-ab6cabf3515f,01,,Leverkusen,51379,DEA24,DEU
8850e2ed-8211-4877-8ce3-ab6cabf3515f,01,LOT-0001,Leverkusen,51379,DEA24,DEU
625720a2-3dcb-4a88-b391-48aa63d0a10f,01,,Bochum,44807,DEA51,DEU
625720a2-3dcb-4a88-b391-48aa63d0a10f,01,LOT-0001,Bochum,44807,DEA51,DEU
dd8c3ec5-5ab2-46cc-b703-5ad9f5ae6000,01,,Gelnhausen,63571,DE719,DEU
dd8c3ec5-5ab2-46cc-b703-5ad9f5ae6000,01,LOT-0001,Gelnhausen,63571,DE719,DEU
d86840df-3303-4c19-a3d3-777ee6813b73,01,,Hilpoltstein,91161,DE25B,DEU
d86840df-3303-4c19-a3d3-777ee6813b73,01,LOT-0000,Hilpoltstein,91161,DE25B,DEU
a72e859e-1800-4833-813a-9247ffdf31e7,01,,Stuttgart,70629,DE113,DEU
